Kepler-487 b,19h41m08.93s,+41d13m19.1s,894.2,21.72,15.3587684,0.00000221,,,1.019,0.062,10,3
Kepler-487 c,19h41m08.93s,+41d13m19.1s,894.2,21.72,38.6519976,0.0002517,,,0.239,0.016,10,3
Kepler-488 b,18h51m51.88s,+48d20m42.3s,1184.17,30.94,3.12082923,0.00000038,,,1.409,0.343,10,3
Kepler-489 b,19h23m19.96s,+38d11m03.6s,373.63,2.33,17.27629612,0.00000245,,,0.689,0.015,10,3
Kepler-48 b,19h56m33.41s,+40d56m56.5s,309.47,1.83,4.778,,0.0124,0.00661,0.168,0.009,10,3
Kepler-48 c,19h56m33.41s,+40d56m56.5s,309.47,1.83,9.67395,,0.04597,0.00724,0.242,0.012,10,3
Kepler-48 d,19h56m33.41s,+40d56m56.5s,309.47,1.83,42.8961,,0.025,0.0145,0.182,0.01,10,3
Kepler-48 e,19h56m33.41s,+40d56m56.5s,309.47,1.83,982,8,2.067,0.079,,,3,0
Kepler-490 b,19h40m06.16s,+46d57m21.6s,1591.32,69.94,3.26869515,0.00000023,,,1.039,0.294,10,3
Kepler-491 b,19h08m31.34s,+42d21m00.6s,642.46,6.56,4.22538451,0.00000027,,,0.796,0.071,10,3
Kepler-492 b,19h41m59.20s,+42d32m16.4s,597.96,7.3,11.72012266,0.00000153,,,0.856,0.107,10,3
Kepler-493 b,19h41m13.81s,+38d52m53.9s,1834.76,81.45,3.00387658,0.00000099,,,1.35,0.446,10,3
Kepler-494 b,19h48m51.38s,+41d39m50.5s,1822.71,897.77,8.02511821,0.00000227,,,0.637,0.118,10,3
Kepler-495 b,19h03m43.37s,+39d05m53.3s,671.61,9.06,3.41303622,0.0000006,,,0.467,0.037,10,3
Kepler-496 b,19h26m33.81s,+41d14m27.8s,615.89,9.06,8.30864937,0.0000109,,,0.207,0.017,10,3
Kepler-497 b,19h23m03.81s,+38d55m40.6s,1582.85,59.76,3.57320367,0.00000091,,,0.539,0.141,10,3
Kepler-498 b,19h21m25.95s,+44d31m07.5s,964.84,16.76,9.61375356,0.00001173,,,0.27,0.045,10,3
Kepler-499 b,19h40m26.39s,+43d54m54.7s,565.72,7,5.63252845,0.00000575,,,0.194,0.022,10,3
Kepler-49 b,19h29m10.70s,+40d35m30.5s,314.02,2.54,7.2037945,0.000022,0.98,,0.243,,10,3
Kepler-49 c,19h29m10.70s,+40d35m30.5s,314.02,2.54,10.9129343,0.000069,0.72,,0.227,,10,3
Kepler-49 d,19h29m10.70s,+40d35m30.5s,314.02,2.54,2.576549,0.000003,,,0.143,0.006,10,3
Kepler-49 e,19h29m10.70s,+40d35m30.5s,314.02,2.54,18.596108,0.000079,,,0.139,0.007,10,3
Kepler-4 b,19h02m27.68s,+50d08m08.7s,494.82,5.95,3.21346,0.00022,0.077,0.012,0.357,0.019,10,3
Kepler-500 b,19h43m48.33s,+43d51m07.4s,826.56,12.6,8.5083244,0.00000911,,,0.23,0.022,10,3
Kepler-501 b,19h48m48.37s,+41d43m48.7s,1162.26,27.99,5.64067757,0.00000378,,,0.384,0.062,10,3
Kepler-502 b,19h24m19.23s,+43d51m36.7s,1667.2,58.19,4.28686431,0.00000322,,,0.426,0.13,10,3
Kepler-504 b,18h59m41.24s,+45d58m20.6s,99.35,0.3,9.54927542,0.00000499,,,0.142,0.016,10,3
Kepler-505 b,19h11m25.95s,+42d32m33.5s,285.74,1.81,27.52197994,0.00003295,,,0.232,0.01,10,3
Kepler-506 b,18h58m32.44s,+40d43m11.4s,229.95,1.35,6.8834055,0.00000315,,,0.244,0.005,10,3
Kepler-507 b,19h48m04.52s,+50d24m32.3s,396.1,3.27,3.56809693,0.00000707,,,0.116,0.021,10,3
Kepler-508 b,19h41m37.04s,+42d58m53.1s,327.67,2.56,25.30889748,0.00005747,,,0.146,0.023,10,3
Kepler-509 b,19h18m39.46s,+48d42m22.3s,335.61,3.78,41.74600392,0.00004444,,,0.222,0.005,10,3
Kepler-50 b,19h12m24.21s,+50d02m01.4s,251.91,1.87,7.81254,0.0001,,,0.153,0.004,10,3
Kepler-50 c,19h12m24.21s,+50d02m01.4s,251.91,1.87,9.37647,0.00004,,,0.194,0.006,10,3
Kepler-510 b,19h10m37.20s,+39d14m39.4s,390.49,3.8,19.55659418,0.00003606,,,0.22,0.021,10,3
Kepler-511 b,18h51m46.97s,+47d34m29.5s,664.36,10.61,296.637865,0.0004472,,,0.567,0.125,10,3
Kepler-512 b,19h53m04.55s,+48d55m00.3s,473.71,4.93,34.43587975,0.00008258,,,0.24,0.044,10,3
Kepler-513 b,19h00m10.00s,+50d04m31.4s,474.64,4.57,28.86235584,0.00006735,,,0.196,0.028,10,3
Kepler-514 b,19h04m59.33s,+50d14m32.7s,461.35,5.02,5.65179605,0.00001087,,,0.153,0.025,10,3
Kepler-515 b,19h21m58.54s,+52d03m20.2s,,,19.96371318,0.00005659,,,0.13,0.005,10,3
Kepler-516 b,19h42m26.11s,+38d44m08.6s,700.58,14.27,24.85462415,0.00002819,,,0.512,0.128,10,3
Kepler-517 b,19h34m42.08s,+41d17m43.3s,292.34,2.07,60.92832271,0.00007053,,,0.238,0.029,10,3
Kepler-518 b,19h08m21.59s,+41d22m25.9s,341.2,2.93,8.51203588,0.0000045,,,0.188,0.004,10,3
Kepler-519 b,19h57m16.69s,+41d23m04.7s,248.37,1.46,24.3078946,0.00002446,,,0.187,0.005,10,3
Kepler-51 b,19h45m55.15s,+49d56m15.7s,801.76,13.96,45.154,0.0002,0.007,0.005,0.633,0.027,10,3
Kepler-51 c,19h45m55.15s,+49d56m15.7s,801.76,13.96,85.312,0.003,0.013,0.001,0.803,0.25,10,3
Kepler-51 d,19h45m55.15s,+49d56m15.7s,801.76,13.96,130.194,0.005,0.024,0.003,0.865,0.045,10,3
Kepler-520 b,19h32m43.28s,+41d37m03.9s,747.95,69.54,19.67416124,0.00005245,,,0.148,0.025,10,3
Kepler-520 c,19h32m43.28s,+41d37m03.9s,747.95,69.54,5.21104261,0.00001231,,,0.095,0.006,10,3
Kepler-521 b,19h55m15.93s,+43d59m52.9s,850.76,14.69,22.20813214,0.00004013,,,0.284,0.028,10,3
Kepler-522 b,19h12m36.96s,+44d04m07.8s,651.1,10.56,38.58422849,0.00004568,,,0.616,0.134,10,3
Kepler-523 b,18h56m14.67s,+45d30m24.7s,255.15,1.63,5.83598311,0.00000466,,,0.175,0.007,10,3
Kepler-524 b,19h47m26.21s,+49d09m43.4s,1091.5,15.76,7.97419807,0.00002038,,,0.17,0.012,10,3
Kepler-524 c,19h47m26.21s,+49d09m43.4s,1091.5,15.76,1.88897906,0.0000107,,,0.086,0.007,10,3
Kepler-525 b,19h44m44.02s,+47d21m31.5s,1021.98,16.3,18.68404933,0.00005589,,,0.235,0.034,10,3
Kepler-526 b,19h50m36.22s,+47d23m46.7s,679.12,8.3,5.45849832,0.00000907,,,0.178,0.014,10,3
Kepler-527 b,19h23m49.90s,+47d24m22.6s,766.63,7.88,13.28535633,0.00002409,,,0.253,0.12,10,3
Kepler-528 b,19h42m44.36s,+47d44m53.1s,802.31,10.11,19.78297415,0.00006532,,,0.186,0.026,10,3
Kepler-529 b,19h03m33.21s,+47d52m49.4s,1812.98,1022.45,1.98035766,0.00000231,,,0.166,0.022,10,3
Kepler-529 c,19h03m33.21s,+47d52m49.4s,1812.98,1022.45,12.8345022,0.00003659,,,0.178,0.037,10,3
Kepler-52 b,19h06m57.13s,+49d58m32.7s,324.54,2.43,7.8773565,0.000038,8.7,,0.187,,10,3
Kepler-52 c,19h06m57.13s,+49d58m32.7s,324.54,2.43,16.3850021,0.00014,10.41,,0.164,,10,3
Kepler-52 d,19h06m57.13s,+49d58m32.7s,324.54,2.43,36.445171,0.000253,,,0.174,0.019,10,3
Kepler-530 b,18h53m21.67s,+48d32m56.6s,463.84,3.13,39.30941904,0.00004834,,,0.269,0.015,10,3
Kepler-531 b,19h06m05.95s,+48d41m01.0s,254.62,0.82,29.88485741,0.00003246,,,0.248,0.007,10,3
Kepler-532 b,19h54m38.62s,+48d36m22.9s,315.64,1.96,12.92491623,0.0000123,,,0.229,0.019,10,3
Kepler-533 b,19h34m44.58s,+48d49m30.5s,305.63,1.45,28.51120525,0.00002321,,,0.302,0.007,10,3
Kepler-534 b,19h45m40.45s,+49d32m24.4s,579.92,11.66,15.95994513,0.00002216,,,0.2,0.007,10,3
Kepler-535 b,19h46m15.99s,+49d41m46.5s,699.43,6.11,4.90332155,0.00000454,,,0.211,0.029,10,3
Kepler-536 b,19h50m56.73s,+49d38m13.8s,467.79,15.4,1.8270823,0.00000044,,,0.277,0.034,10,3
Kepler-537 b,19h19m31.35s,+51d16m37.5s,445.05,2.43,3.24755522,0.00000526,,,0.126,0.005,10,3
Kepler-538 b,19h49m56.86s,+49d37m24.4s,156.66,0.71,81.73778,0.00013,0.03335,0.00787,0.198,0.004,10,3
Kepler-539 b,19h56m29.39s,+41d52m00.3s,310.01,3.56,125.63243,0.00071,0.97,0.29,0.747,0.017,10,3
Kepler-539 c,19h56m29.39s,+41d52m00.3s,310.01,3.56,1000,,2.4,1.2,,,10,9
Kepler-53 b,19h21m50.83s,+40d33m44.9s,1420.1,67.44,18.6489525,0.00016,18.41,,0.258,,10,3
Kepler-53 c,19h21m50.83s,+40d33m44.9s,1420.1,67.44,38.5583038,0.00041,15.74,,0.283,,10,3
Kepler-53 d,19h21m50.83s,+40d33m44.9s,1420.1,67.44,9.751962,0.000077,,,0.189,0.094,10,3
Kepler-540 b,19h22m30.06s,+44d52m26.3s,394.78,4.01,172.7049784,0.0005356,,,0.242,0.034,10,3
Kepler-541 b,19h36m35.92s,+38d27m29.7s,1093.96,17.3,5.08005848,0.00001338,,,0.3,0.052,10,3
Kepler-542 b,19h28m51.62s,+38d32m54.9s,441.56,3.26,13.14497566,0.00003491,,,0.14,0.009,10,3
Kepler-543 b,19h08m52.49s,+38d51m45.0s,223.23,1.04,13.89961966,0.00001102,,,0.223,0.011,10,3
Kepler-544 b,19h36m06.98s,+39d03m06.6s,990.56,14.35,21.41616926,0.00008095,,,0.189,0.017,10,3
Kepler-545 b,19h22m15.91s,+40d41m31.4s,837.64,12.77,13.24934059,0.00002104,,,0.24,0.027,10,3
Kepler-546 b,18h53m01.82s,+40d59m25.8s,1050.45,18.48,4.14702026,0.00000088,,,0.624,0.172,10,3
Kepler-547 b,19h04m28.48s,+44d20m43.0s,383.12,3.99,6.01038429,0.00000157,,,0.357,0.012,10,3
Kepler-548 b,19h59m37.42s,+45d26m22.8s,768.17,13.48,4.45419434,0.00000038,,,1.07,0.195,10,3
Kepler-549 b,18h52m05.47s,+47d15m40.1s,646.97,7.15,42.9495649,0.0001543,,,0.229,0.021,10,3
Kepler-549 c,18h52m05.47s,+47d15m40.1s,646.97,7.15,117.040498,0.001777,,,0.261,0.022,10,3
Kepler-54 b,19h39m05.75s,+43d03m22.7s,273.8,2.94,8.0109434,0.000069,0.92,,0.187,,10,3
Kepler-54 c,19h39m05.75s,+43d03m22.7s,273.8,2.94,12.0717249,0.00029,0.37,,0.11,,10,3
Kepler-54 d,19h39m05.75s,+43d03m22.7s,273.8,2.94,20.995694,0.000143,,,0.136,0.007,10,3
Kepler-550 b,19h50m48.06s,+47d51m49.5s,540.21,4.94,8.60010411,0.00000425,,,0.394,0.03,10,3
Kepler-551 b,19h01m56.41s,+48d03m15.6s,313.99,2.12,12.3764661,0.00001298,,,0.244,0.022,10,3
Kepler-552 b,19h22m59.44s,+48d14m31.2s,864.68,12.3,5.26341577,0.0000029,,,0.352,0.073,10,3
Kepler-553 b,19h54m12.20s,+48d19m56.8s,743.92,13,4.03046804,0.00000164,,,0.413,0.012,10,3
Kepler-553 c,19h54m12.20s,+48d19m56.8s,743.92,13,328.2399546,0.0003646,,,0.999,0.029,10,3
Kepler-554 b,19h45m37.64s,+51d21m29.4s,704.49,8.89,1.90220856,0.00000041,,,0.383,0.024,10,3
Kepler-555 b,19h02m04.04s,+38d55m56.7s,1001.07,18.85,16.21775407,0.0000289,,,0.252,0.05,10,3
Kepler-556 b,19h22m07.07s,+38d56m33.6s,687.88,9.42,11.72292176,0.00002381,,,0.2,0.018,10,3
Kepler-557 b,19h34m50.03s,+41d36m54.5s,2228.61,131.13,3.70598955,0.00000487,,,0.238,0.071,10,3
Kepler-558 b,18h58m37.89s,+42d39m09.6s,674.64,10.23,29.00790538,0.00008906,,,0.211,0.015,10,3
Kepler-559 b,19h46m32.84s,+43d48m10.1s,794.17,15.23,17.58752333,0.00002056,,,0.322,0.057,10,3
Kepler-55 b,19h00m40.40s,+44d01m35.3s,588.47,9.69,27.9481449,0.00024,1.49,,0.217,,10,3
Kepler-55 c,19h00m40.40s,+44d01m35.3s,588.47,9.69,42.1516418,0.00053,1.11,,0.197,,10,3
Kepler-55 d,19h00m40.40s,+44d01m35.3s,588.47,9.69,2.211099,0.000004,,,0.142,0.008,10,3
Kepler-55 e,19h00m40.40s,+44d01m35.3s,588.47,9.69,4.617534,0.000021,,,0.138,0.021,10,3
Kepler-55 f,19h00m40.40s,+44d01m35.3s,588.47,9.69,10.198545,0.000045,,,0.142,0.009,10,3
Kepler-560 b,20h00m49.46s,+45d01m05.3s,109.65,0.41,18.47764449,0.00001517,,,0.153,0.008,10,3
Kepler-561 b,19h34m59.30s,+45d06m26.0s,632.57,9.6,58.3620495,0.00003229,,,0.621,0.108,10,3
Kepler-561 c,19h34m59.30s,+45d06m26.0s,632.57,9.6,5.35016198,0.00000443,,,0.239,0.038,10,3
Kepler-562 b,19h20m28.71s,+46d16m25.7s,1021.74,23.6,18.00931444,0.0000099,,,0.465,0.057,10,3
Kepler-563 b,19h29m47.11s,+46d17m23.2s,574.48,7.7,22.18432708,0.000025,,,0.276,0.015,10,3
Kepler-564 b,19h47m21.21s,+46d37m35.1s,884.83,15.45,3.75083228,0.00000122,,,0.413,0.059,10,3
Kepler-565 b,18h54m28.31s,+47d11m48.1s,,,4.24374723,0.00000293,,,0.325,0.045,10,3
Kepler-566 b,19h26m13.08s,+47d48m52.1s,573.48,8.78,18.42794624,0.0000423,,,0.192,0.012,10,3
Kepler-567 b,19h50m41.43s,+48d18m08.3s,567.9,6.44,16.54297375,0.00004149,,,0.201,0.013,10,3
Kepler-568 b,19h52m25.37s,+48d24m04.1s,131.14,0.5,11.02347475,0.00000766,,,0.202,0.007,10,3
Kepler-569 b,18h54m01.75s,+48d33m09.4s,650.24,7.31,34.18890521,0.00006016,,,0.282,0.02,10,3
Kepler-56 b,19h35m02.00s,+41d52m18.7s,936.96,24.59,10.5016,0.0011,0.07,0.012,0.581,0.026,10,3
Kepler-56 c,19h35m02.00s,+41d52m18.7s,936.96,24.59,21.40239,0.00059,0.57,0.066,0.874,0.041,10,3
Kepler-56 d,19h35m02.00s,+41d52m18.7s,936.96,24.59,1002,5,5.61,0.38,,,4,0
Kepler-570 b,19h21m45.02s,+48d47m30.8s,577.6,5.42,4.301662,0.0000031,,,0.219,0.03,10,3
Kepler-571 b,19h06m12.24s,+49d25m07.5s,739.24,10.18,4.79859939,0.0000054,,,0.236,0.029,10,3
Kepler-572 b,19h24m53.06s,+50d34m52.7s,512.1,4.98,17.20523483,0.00002222,,,0.23,0.016,10,3
Kepler-573 b,19h18m05.08s,+51d14m14.3s,788.98,10.51,22.18329658,0.00004593,,,0.249,0.032,10,3
Kepler-574 b,19h20m59.29s,+52d08m56.9s,696.58,8.45,7.65880414,0.00001346,,,0.213,0.029,10,3
Kepler-575 b,19h07m51.33s,+37d49m46.9s,875.39,15.16,9.37891944,0.00002371,,,0.213,0.046,10,3
Kepler-576 b,19h40m43.90s,+38d39m15.2s,628.46,11.45,29.91136794,0.00009909,,,0.292,0.075,10,3
Kepler-577 b,19h38m50.86s,+39d04m25.5s,532.15,7.62,25.69578251,0.0000632,,,0.227,0.034,10,3
Kepler-578 b,19h15m01.19s,+39d33m49.2s,549.94,6.99,1.6168837,0.00000123,,,0.178,0.016,10,3
Kepler-579 b,19h40m00.49s,+39d57m10.5s,538.98,5.18,9.66857723,0.0000192,,,0.178,0.031,10,3
Kepler-57 b,19h34m33.91s,+44d39m25.3s,656.23,8.89,5.7293196,0.000018,18.86,,0.195,,10,3
Kepler-57 c,19h34m33.91s,+44d39m25.3s,656.23,8.89,11.6092567,0.000086,6.95,,0.138,,10,3
Kepler-580 b,18h53m59.96s,+40d33m10.1s,326.94,2.58,8.22241966,0.00000979,,,0.229,0.026,10,3
Kepler-581 b,19h41m43.87s,+40d38m53.7s,717.99,13.92,40.6069821,0.0001744,,,0.235,0.05,10,3
Kepler-582 b,19h50m00.88s,+41d03m25.3s,624.05,9.23,18.49235668,0.00002487,,,0.328,0.049,10,3
Kepler-583 b,18h48m26.72s,+42d21m16.2s,889.44,13.73,6.5100253,0.00001381,,,0.203,0.026,10,3
Kepler-584 b,19h12m55.34s,+42d24m49.0s,1953.89,84.67,35.1810304,0.00009392,,,0.376,0.142,10,3
Kepler-585 b,19h06m06.84s,+43d52m24.3s,595.22,5.69,2.75235975,0.00000142,,,0.252,0.049,10,3
Kepler-586 b,19h32m13.73s,+45d33m04.3s,707.79,10.73,2.10472218,0.00000092,,,0.249,0.032,10,3
Kepler-587 b,19h14m40.97s,+47d23m56.9s,806.12,12.4,10.94027841,0.00002949,,,0.199,0.057,10,3
Kepler-588 b,18h57m01.73s,+47d41m20.2s,1253,29.3,4.22162536,0.00000475,,,0.235,0.045,10,3
Kepler-589 b,18h42m33.93s,+47d45m07.0s,623.77,8.01,16.54964934,0.00004571,,,0.203,0.016,10,3
Kepler-58 b,19h45m26.08s,+39d06m54.7s,996.32,25.04,10.2184954,0.00015,1.39,,0.248,,10,3
Kepler-58 c,19h45m26.08s,+39d06m54.7s,996.32,25.04,15.5741568,0.00027,2.19,,0.255,,10,3
Kepler-58 d,19h45m26.08s,+39d06m54.7s,996.32,25.04,40.101371,0.000612,,,0.262,0.125,10,3
Kepler-590 b,19h45m32.53s,+48d14m00.4s,1482.26,36.16,5.85296257,0.00000474,,,0.359,0.097,10,3
Kepler-591 b,19h04m05.77s,+48d25m54.4s,803.26,11.54,81.1694299,0.0003199,,,0.302,0.049,10,3
Kepler-592 b,19h03m09.76s,+48d40m59.7s,1192.7,26.45,2.82019241,0.00000379,,,0.213,0.052,10,3
Kepler-593 b,19h39m48.35s,+48d39m04.3s,1001.74,17.37,21.21708973,0.00005927,,,0.256,0.062,10,3
Kepler-594 b,19h15m41.18s,+49d45m43.3s,786.49,13.97,13.64618192,0.00003489,,,0.194,0.02,10,3
Kepler-595 b,19h38m16.89s,+50d40m22.9s,655.1,7.86,25.30292332,0.00003003,,,0.34,0.025,10,3
Kepler-596 b,19h18m00.16s,+51d41m08.6s,1054.79,24.3,21.30022655,0.00004193,,,0.309,0.145,10,3
Kepler-597 b,19h33m52.83s,+39d15m10.1s,676.23,9.35,13.02365861,0.00002728,,,0.211,0.029,10,3
Kepler-598 b,19h32m29.62s,+40d56m05.2s,694.54,11.16,3.70175428,0.00000971,,,0.134,0.011,10,3
Kepler-599 b,19h03m38.76s,+41d04m10.0s,567.59,7.25,15.65562652,0.00003161,,,0.253,0.013,10,3
Kepler-59 b,19h08m09.48s,+46d38m24.5s,1203.57,23.09,11.8681707,0.00036,2.05,,0.098,,10,3
Kepler-59 c,19h08m09.48s,+46d38m24.5s,1203.57,23.09,17.9801235,0.0003,1.37,,0.177,,10,3
Kepler-5 b,19h57m37.68s,+44d02m06.2s,923.41,17.22,3.5484657,0.0000007,2.111,0.067,1.426,0.036,10,3
Kepler-600 b,18h55m19.93s,+41d58m43.1s,630.94,7.8,23.67517607,0.00005668,,,0.259,0.019,10,3
Kepler-601 b,18h48m01.11s,+42d10m35.5s,419.85,2.46,5.37886844,0.00000727,,,0.17,0.024,10,3
Kepler-602 b,19h44m07.68s,+42d08m31.0s,1198.74,28.63,15.28469497,0.00006919,,,0.186,0.058,10,3
Kepler-603 b,19h37m07.44s,+42d17m27.5s,1605.42,102.43,21.05358596,0.00008943,,,0.236,0.053,10,3
Kepler-603 c,19h37m07.44s,+42d17m27.5s,1605.42,102.43,127.9075774,0.0004999,,,0.58,0.132,10,3
Kepler-603 d,19h37m07.44s,+42d17m27.5s,1605.42,102.43,6.2171292,0.00004234,,,0.118,0.022,10,3
Kepler-604 b,19h29m15.84s,+42d37m34.5s,1057.48,21.91,25.85501786,0.00009434,,,0.231,0.044,10,3
Kepler-605 b,19h09m10.90s,+43d16m47.5s,565.64,5.37,3.38353807,0.00000511,,,0.128,0.015,10,3
Kepler-605 c,19h09m10.90s,+43d16m47.5s,565.64,5.37,2.35895152,0.00000837,,,0.077,0.01,10,3
Kepler-606 b,19h29m42.57s,+44d22m52.6s,1258.34,41.01,24.31575992,0.00007998,,,0.295,0.113,10,3
Kepler-607 b,19h24m13.73s,+44d37m56.6s,526.97,5.53,0.6381632,0.00000168,,,0.078,0.005,10,3
Kepler-608 b,19h35m31.90s,+44d38m17.1s,972.99,18.31,6.41251504,0.00000542,,,0.325,0.064,10,3
Kepler-609 b,19h28m52.88s,+44d42m00.1s,1099.09,28.89,6.52121067,0.00000864,,,0.299,0.095,10,3
Kepler-60 b,19h15m50.70s,+42d15m54.0s,1056.17,20.64,7.1334,0.0001,0.01318,0.00176,0.153,0.012,10,3
Kepler-60 c,19h15m50.70s,+42d15m54.0s,1056.17,20.64,8.9187,0.0002,0.01211,0.00255,0.17,0.013,10,3
Kepler-60 d,19h15m50.70s,+42d15m54.0s,1056.17,20.64,11.8981,0.0002,0.01309,0.00264,0.178,0.014,10,3
Kepler-610 b,19h32m41.12s,+45d03m56.2s,866.68,17.14,6.99692655,0.00000559,,,0.374,0.103,10,3
Kepler-610 c,19h32m41.12s,+45d03m56.2s,866.68,17.14,151.86392,0.001118,,,0.294,0.075,10,3
Kepler-611 b,19h04m01.19s,+45d28m49.4s,1454.05,41.37,2.4370333,0.00000503,,,0.147,0.045,10,3
Kepler-612 b,19h25m25.11s,+45d44m52.4s,1507.89,54.05,3.72215641,0.00000376,,,0.253,0.059,10,3
Kepler-613 b,18h51m08.84s,+46d14m42.0s,883.36,14.03,15.77979614,0.00004258,,,0.204,0.036,10,3
Kepler-614 b,19h53m32.36s,+46d16m33.8s,536.09,6.02,14.03491514,0.00002597,,,0.213,0.018,10,3
Kepler-615 b,18h49m48.14s,+46d19m17.1s,1645.13,1117.02,10.35584657,0.00001854,,,0.155,0.008,10,3
Kepler-616 b,19h39m57.39s,+46d50m18.0s,971.69,25.18,9.99761851,0.00002138,,,0.217,0.029,10,3
Kepler-616 c,19h39m57.39s,+46d50m18.0s,971.69,25.18,90.4113556,0.0004522,,,0.304,0.051,10,3
Kepler-617 b,18h54m57.77s,+47d30m58.7s,174.22,0.95,1.68269615,0.00000111,,,0.118,0.006,10,3
Kepler-618 b,19h04m59.96s,+48d03m39.4s,1266.39,34.24,3.59576964,0.00000882,,,0.232,0.07,10,3
Kepler-619 b,19h23m23.77s,+48d24m57.7s,924.54,17.13,5.4042722,0.00000555,,,0.282,0.058,10,3
Kepler-619 c,19h23m23.77s,+48d24m57.7s,924.54,17.13,1.20846503,0.00000167,,,0.151,0.035,10,3
Kepler-61 b,19h41m13.08s,+42d28m31.0s,338.24,4.98,59.87756,0.0002,,,0.192,0.012,10,3
Kepler-620 b,19h24m38.25s,+51d20m05.5s,1410.15,49.71,12.91375431,0.00004951,,,0.296,0.109,10,3
Kepler-621 b,19h23m42.55s,+39d54m50.9s,1010.16,235.44,2.62811375,0.00000177,,,0.205,0.006,10,3
Kepler-622 b,18h57m54.83s,+40d55m59.2s,287.12,1.68,14.28226676,0.00002663,,,0.19,0.025,10,3
Kepler-623 b,19h47m56.81s,+47d28m38.6s,753.39,15.3,9.07097734,0.00001283,,,0.269,0.03,10,3
Kepler-624 b,19h40m46.41s,+39d32m22.8s,764.47,12.27,14.58649607,0.00002876,,,0.206,0.029,10,3
Kepler-625 b,19h28m36.11s,+39d38m15.3s,777.68,10.04,7.75192492,0.00001063,,,0.178,0.005,10,3
Kepler-625 c,19h28m36.11s,+39d38m15.3s,777.68,10.04,4.1653651,0.00001304,,,0.094,0.004,10,3
Kepler-626 b,19h14m47.68s,+39d42m29.8s,647.49,6.7,14.48585199,0.00002363,,,0.204,0.025,10,3
Kepler-627 b,19h28m25.03s,+39d46m04.5s,1012.87,17.16,40.6994443,0.0001783,,,0.333,0.143,10,3
Kepler-628 b,19h21m47.82s,+39d51m17.3s,921.65,14.12,15.4580567,0.00000295,,,0.749,0.145,10,3
Kepler-629 b,19h17m40.28s,+39d56m42.0s,376.09,1.97,7.2385854,0.0000118,,,0.123,0.005,10,3
Kepler-62 b,18h52m51.06s,+45d20m59.5s,303.51,1.23,5.714932,0.000009,0.03,,0.117,0.004,10,3
Kepler-62 c,18h52m51.06s,+45d20m59.5s,303.51,1.23,12.4417,0.0001,0.013,,0.048,0.003,10,3
Kepler-62 d,18h52m51.06s,+45d20m59.5s,303.51,1.23,18.16406,0.00002,0.044,,0.174,0.006,10,3
Kepler-62 e,18h52m51.06s,+45d20m59.5s,303.51,1.23,122.3874,0.0008,0.113,,0.144,0.004,10,3
Kepler-62 f,18h52m51.06s,+45d20m59.5s,303.51,1.23,267.291,0.005,0.11,,0.126,0.006,10,3
Kepler-630 b,19h33m42.49s,+39d56m32.8s,860.48,12.52,161.4743937,0.0009011,,,0.284,0.03,10,3
Kepler-631 b,19h47m32.58s,+40d13m41.6s,778.92,11.19,17.97979059,0.0000377,,,0.259,0.029,10,3
Kepler-632 b,19h49m00.63s,+40d17m19.0s,,,30.99660733,0.00004756,,,0.197,0.029,10,3
Kepler-633 b,19h40m52.18s,+40d35m32.1s,,,8.50340718,0.0000268,,,0.145,0.028,10,3
Kepler-634 b,19h24m46.82s,+40d42m09.7s,911.29,12.56,5.16950177,0.00001029,,,0.169,0.027,10,3
Kepler-635 b,19h19m05.58s,+40d48m02.6s,1179.69,24.84,23.44971004,0.00007672,,,0.236,0.032,10,3
Kepler-636 b,19h34m22.05s,+41d05m42.6s,,,16.08066115,0.0000056,,,0.397,0.012,10,3
Kepler-637 b,19h29m40.14s,+41d25m00.8s,804.26,9.86,23.20584623,0.00005368,,,0.424,0.045,10,3
Kepler-638 b,18h59m40.66s,+41d37m01.9s,1020.33,16.42,6.07972888,0.00001513,,,0.163,0.05,10,3
Kepler-639 b,19h28m44.85s,+41d43m37.3s,871.54,11.65,10.21420496,0.00002131,,,0.212,0.049,10,3
Kepler-63 b,19h16m54.28s,+49d32m53.5s,195.12,0.96,9.4341505,0.000001,0.378,,0.545,0.018,10,3
Kepler-640 b,19h44m07.73s,+42d07m54.0s,566.89,4.93,22.24813967,0.00003515,,,0.228,0.007,10,3
Kepler-641 b,19h27m17.64s,+42d30m58.4s,997.69,16.46,9.48961571,0.00002398,,,0.165,0.028,10,3
Kepler-642 b,19h35m20.29s,+42d37m29.9s,799.57,8.83,4.41745855,0.0000066,,,0.259,0.116,10,3
Kepler-643 b,19h21m18.56s,+42d53m53.8s,1097.15,18.5,16.33889626,0.00001826,,,0.906,0.031,10,3
Kepler-644 b,19h41m54.18s,+43d29m35.3s,1369.17,39.58,3.1739171,0.00000423,,,0.281,0.103,10,3
Kepler-645 b,19h21m17.46s,+44d02m08.9s,1214.61,22.57,3.27582262,0.00000477,,,0.187,0.056,10,3
Kepler-646 b,19h21m53.12s,+44d23m13.5s,457.76,3.24,15.87364565,0.000043,,,0.178,0.033,10,3
Kepler-647 b,18h59m09.19s,+44d35m30.0s,1123.04,20.7,16.2254649,0.0001556,,,0.104,0.012,10,3
Kepler-648 b,18h55m35.92s,+45d01m00.8s,647.86,8.08,17.4211749,0.00002066,,,0.287,0.011,10,3
